date,store_id,product_id,category,region,inventory_level,incoming_order_qty,backorder_qty,inventory_position,pack_size,minimum_order_qty,demand_qty,point_forecast,p90_target_stock,recommended_target_stock,p90_order_qty,p95_order_qty_unconstrained,recommended_order_qty,order_constraint_applied,inventory_status,order_priority,excess_priority,excess_inventory,shortage_to_target,promotion_flag,discount_pct,price,management_action
2023-12-26,S005,P0005,Groceries,North,289,0.0,0.0,289.0,1,0,118,110.352796025592,116.89551297526673,140.82033977724936,0,0,0,False,과잉재고,해당 없음,높음,148.17966022275064,0.0,0,5,16.52,과잉재고 관리
2023-12-26,S005,P0006,Groceries,North,866,0.0,0.0,866.0,1,0,157,155.0111135587018,158.52752495842302,161.74297842963102,0,0,0,False,과잉재고,해당 없음,심각,704.257021570369,0.0,0,0,71.1,과잉재고 긴급 관리
2023-12-26,S005,P0007,Groceries,North,241,0.0,0.0,241.0,1,0,49,49.57077385036454,62.06097193347185,105.76100829880264,0,0,0,False,과잉재고,해당 없음,높음,135.23899170119736,0.0,0,10,65.26,과잉재고 관리
2023-12-26,S005,P0008,Groceries,North,145,0.0,0.0,145.0,1,0,210,200.1646990184447,204.67916868672393,206.28186989298277,60,62,62,False,발주 필요,높음,해당 없음,0.0,61.28186989298277,1,20,72.39,우선 발주
2023-12-26,S005,P0009,Groceries,North,596,0.0,0.0,596.0,1,0,86,92.5882375905174,117.88354122741472,167.0346818838281,0,0,0,False,과잉재고,해당 없음,심각,428.9653181161719,0.0,1,25,72.74,과잉재고 긴급 관리
2023-12-26,S005,P0010,Groceries,North,261,0.0,0.0,261.0,1,0,111,110.3591706758206,117.43572990952981,132.30468933936768,0,0,0,False,과잉재고,해당 없음,주의,128.69531066063232,0.0,0,0,62.24,과잉재고 주의
2023-12-26,S005,P0011,Electronics,North,532,0.0,0.0,532.0,1,0,134,132.37801616636747,142.8193325397976,161.17027568321913,0,0,0,False,과잉재고,해당 없음,심각,370.82972431678087,0.0,1,25,71.72,과잉재고 긴급 관리
2023-12-26,S005,P0012,Furniture,North,496,0.0,0.0,496.0,1,0,85,84.57406789284208,87.86956918257226,97.29431446285825,0,0,0,False,과잉재고,해당 없음,심각,398.70568553714173,0.0,0,0,134.23,과잉재고 긴급 관리
2023-12-26,S005,P0013,Groceries,North,533,0.0,0.0,533.0,1,0,145,141.74912800243038,145.6233204881145,151.02028107380252,0,0,0,False,과잉재고,해당 없음,심각,381.9797189261975,0.0,0,0,86.12,과잉재고 긴급 관리
2023-12-26,S005,P0014,Furniture,North,71,0.0,0.0,71.0,1,0,73,74.04160406488485,80.72185738078421,92.10919025576287,10,22,22,False,발주 필요,보통,해당 없음,0.0,21.10919025576287,0,0,164.74,발주 검토
2023-12-26,S005,P0015,Groceries,North,205,0.0,0.0,205.0,1,0,103,106.90010818001133,120.15129296769807,129.4801515772322,0,0,0,False,과잉재고,해당 없음,주의,75.51984842276781,0.0,0,0,53.59,과잉재고 주의
2023-12-26,S005,P0016,Toys,North,181,0.0,0.0,181.0,1,0,159,150.57410162326786,154.21191537963495,171.14764747309474,0,0,0,False,적정 재고,해당 없음,해당 없음,9.852352526905264,0.0,1,25,31.85,정상 유지
2023-12-26,S005,P0017,Toys,North,133,0.0,0.0,133.0,1,0,70,70.16799832965879,85.95074133566068,119.52975557086539,0,0,0,False,적정 재고,해당 없음,해당 없음,13.47024442913461,0.0,0,0,34.56,정상 유지
2023-12-26,S005,P0018,Clothing,North,79,0.0,0.0,79.0,1,0,68,67.73423138893932,82.55451612330285,129.74263076142853,4,51,51,False,발주 필요,높음,해당 없음,0.0,50.74263076142853,0,10,17.86,우선 발주
2023-12-26,S005,P0019,Furniture,North,145,0.0,0.0,145.0,1,0,66,64.63853502209045,71.55980396276281,92.0203045817334,0,0,0,False,과잉재고,해당 없음,주의,52.9796954182666,0.0,0,5,128.45,과잉재고 주의
2023-12-26,S005,P0020,Toys,North,134,0.0,0.0,134.0,1,0,93,94.86185848177958,101.79531509384735,119.57585541325484,0,0,0,False,적정 재고,해당 없음,해당 없음,14.424144586745157,0.0,0,5,30.71,정상 유지
2023-12-27,S001,P0001,Electronics,North,303,0.0,0.0,303.0,1,0,51,54.752863476839686,78.25339873292434,87.36038961447302,0,0,0,False,과잉재고,해당 없음,심각,215.63961038552696,0.0,1,20,51.49,과잉재고 긴급 관리
2023-12-27,S001,P0002,Clothing,North,170,0.0,0.0,170.0,1,0,96,103.59180853015768,132.93795307549573,160.76380795312087,0,0,0,False,적정 재고,해당 없음,해당 없음,9.236192046879125,0.0,1,25,51.68,정상 유지
2023-12-27,S001,P0003,Clothing,North,646,0.0,0.0,646.0,1,0,128,123.80110283283082,143.84974699992836,173.7458498005388,0,0,0,False,과잉재고,해당 없음,심각,472.2541501994612,0.0,1,20,51.4,과잉재고 긴급 관리
2023-12-27,S001,P0004,Electronics,North,398,0.0,0.0,398.0,1,0,36,40.557272819694354,45.78373605947374,74.43465330065628,0,0,0,False,과잉재고,해당 없음,심각,323.5653466993437,0.0,0,0,91.28,과잉재고 긴급 관리
2023-12-27,S001,P0005,Groceries,North,504,0.0,0.0,504.0,1,0,57,64.27942894229052,73.14064920487253,92.40314778086632,0,0,0,False,과잉재고,해당 없음,심각,411.59685221913367,0.0,0,5,48.64,과잉재고 긴급 관리
2023-12-27,S001,P0006,Toys,North,218,0.0,0.0,218.0,1,0,41,35.41064812424284,43.70440640677775,56.76517543459504,0,0,0,False,과잉재고,해당 없음,심각,161.23482456540495,0.0,0,5,33.71,과잉재고 긴급 관리
2023-12-27,S001,P0007,Groceries,North,269,0.0,0.0,269.0,1,0,15,30.532335134499604,46.19571105943095,79.64124646897297,0,0,0,False,과잉재고,해당 없음,심각,189.35875353102705,0.0,0,0,19.0,과잉재고 긴급 관리
2023-12-27,S001,P0008,Electronics,North,139,0.0,0.0,139.0,1,0,56,51.651769705437175,59.89949535614882,75.4212793739756,0,0,0,False,과잉재고,해당 없음,주의,63.578720626024406,0.0,0,0,39.05,과잉재고 주의
2023-12-27,S001,P0009,Clothing,North,177,0.0,0.0,177.0,1,0,99,95.45687516953664,97.61526448336309,143.777454085175,0,0,0,False,적정 재고,해당 없음,해당 없음,33.22254591482499,0.0,0,5,85.75,정상 유지
2023-12-27,S001,P0010,Furniture,North,315,0.0,0.0,315.0,1,0,45,45.90587903638854,51.618290808995326,59.465470331219635,0,0,0,False,과잉재고,해당 없음,심각,255.53452966878035,0.0,1,25,86.13,과잉재고 긴급 관리
2023-12-27,S001,P0011,Furniture,North,126,0.0,0.0,126.0,1,0,19,18.746710217181345,25.71553012889932,43.60548818389252,0,0,0,False,과잉재고,해당 없음,높음,82.39451181610748,0.0,0,0,130.0,과잉재고 관리
2023-12-27,S001,P0012,Groceries,North,120,0.0,0.0,120.0,1,0,50,45.901981529391314,56.97519410045851,89.25306302072903,0,0,0,False,적정 재고,해당 없음,해당 없음,30.74693697927097,0.0,0,10,62.65,정상 유지
2023-12-27,S001,P0013,Toys,North,114,0.0,0.0,114.0,1,0,44,49.86655435147133,68.29563653139874,84.08194458540963,0,0,0,False,적정 재고,해당 없음,해당 없음,29.91805541459037,0.0,1,25,21.77,정상 유지
2023-12-27,S001,P0014,Groceries,North,368,0.0,0.0,368.0,1,0,45,45.027789735464744,57.81340272028716,77.99079943286898,0,0,0,False,과잉재고,해당 없음,심각,290.009200567131,0.0,0,10,54.11,과잉재고 긴급 관리
2023-12-27,S001,P0015,Toys,North,116,0.0,0.0,116.0,1,0,58,58.509147213978686,69.77206855065788,79.52764948924614,0,0,0,False,적정 재고,해당 없음,해당 없음,36.472350510753856,0.0,1,10,12.69,정상 유지
2023-12-27,S001,P0016,Groceries,North,378,0.0,0.0,378.0,1,0,51,51.07300352341594,77.93168550454988,95.636070157505,0,0,0,False,과잉재고,해당 없음,심각,282.363929842495,0.0,0,0,34.48,과잉재고 긴급 관리
2023-12-27,S001,P0017,Toys,North,119,0.0,0.0,119.0,1,0,18,28.22586024939524,40.48829548803404,92.14399913582646,0,0,0,False,적정 재고,해당 없음,해당 없음,26.856000864173538,0.0,1,25,13.36,정상 유지
2023-12-27,S001,P0018,Groceries,North,161,0.0,0.0,161.0,1,0,62,67.26420111146368,77.27714892107649,93.9686359443074,0,0,0,False,과잉재고,해당 없음,주의,67.0313640556926,0.0,0,5,53.63,과잉재고 주의
2023-12-27,S001,P0019,Furniture,North,87,0.0,0.0,87.0,1,0,47,43.19315439773902,45.32223564466814,53.0988158698991,0,0,0,False,과잉재고,해당 없음,주의,33.9011841301009,0.0,1,10,91.36,과잉재고 주의
2023-12-27,S001,P0020,Furniture,North,506,0.0,0.0,506.0,1,0,45,41.741654027388726,43.973857477148044,47.26881718937342,0,0,0,False,과잉재고,해당 없음,심각,458.7311828106266,0.0,0,5,106.67,과잉재고 긴급 관리
2023-12-27,S002,P0001,Groceries,South,132,0.0,0.0,132.0,1,0,72,79.59382101668473,108.06155511649345,149.8677789231265,0,18,18,False,발주 필요,보통,해당 없음,0.0,17.867778923126508,1,25,58.58,발주 검토
2023-12-27,S002,P0002,Toys,South,148,0.0,0.0,148.0,1,0,58,67.55186864323093,90.85689803171395,132.33490184267094,0,0,0,False,적정 재고,해당 없음,해당 없음,15.665098157329055,0.0,1,25,21.8,정상 유지
2023-12-27,S002,P0003,Groceries,South,502,0.0,0.0,502.0,1,0,74,79.21591722475857,111.55954715037656,140.14440497071269,0,0,0,False,과잉재고,해당 없음,심각,361.8555950292873,0.0,1,25,55.93,과잉재고 긴급 관리
2023-12-27,S002,P0004,Groceries,South,1033,0.0,0.0,1033.0,1,0,79,82.43975655692871,106.47955579353705,108.15178171145399,0,0,0,False,과잉재고,해당 없음,심각,924.848218288546,0.0,0,0,41.56,과잉재고 긴급 관리
2023-12-27,S002,P0005,Electronics,South,725,0.0,0.0,725.0,1,0,54,52.99215632219195,58.41998080731851,84.57846206750092,0,0,0,False,과잉재고,해당 없음,심각,640.4215379324991,0.0,0,10,71.78,과잉재고 긴급 관리
2023-12-27,S002,P0006,Clothing,South,65,0.0,0.0,65.0,1,0,139,139.49207564028424,147.35403360706636,167.0256454991698,83,103,103,False,발주 필요,긴급,해당 없음,0.0,102.0256454991698,0,10,71.23,긴급 발주
2023-12-27,S002,P0007,Toys,South,343,0.0,0.0,343.0,1,0,20,20.659742565217215,32.65355200409478,57.16100513888192,0,0,0,False,과잉재고,해당 없음,심각,285.83899486111807,0.0,0,0,22.47,과잉재고 긴급 관리
2023-12-27,S002,P0008,Groceries,South,234,0.0,0.0,234.0,1,0,97,99.41463942883973,103.28962583079989,116.1001377245647,0,0,0,False,과잉재고,해당 없음,높음,117.8998622754353,0.0,0,5,25.69,과잉재고 관리
2023-12-27,S002,P0009,Groceries,South,142,0.0,0.0,142.0,1,0,105,105.3056756585572,107.25288968861254,116.19079418687566,0,0,0,False,적정 재고,해당 없음,해당 없음,25.809205813124336,0.0,0,5,60.68,정상 유지
2023-12-27,S002,P0010,Groceries,South,200,0.0,0.0,200.0,1,0,167,162.6401059918395,175.34074505870154,179.99106208094196,0,0,0,False,적정 재고,해당 없음,해당 없음,20.00893791905804,0.0,1,15,97.58,정상 유지
2023-12-27,S002,P0011,Groceries,South,147,0.0,0.0,147.0,1,0,108,107.8310056125685,117.11770559617376,118.28780366954156,0,0,0,False,적정 재고,해당 없음,해당 없음,28.71219633045844,0.0,0,10,93.37,정상 유지
2023-12-27,S002,P0012,Electronics,South,368,0.0,0.0,368.0,1,0,47,47.00766413381509,57.36890733132442,69.28674274137322,0,0,0,False,과잉재고,해당 없음,심각,298.71325725862675,0.0,0,10,54.65,과잉재고 긴급 관리
2023-12-27,S002,P0013,Groceries,South,171,0.0,0.0,171.0,1,0,80,82.12581535313359,101.24241622727503,133.65772730790042,0,0,0,False,적정 재고,해당 없음,해당 없음,37.342272692099584,0.0,1,10,19.75,정상 유지
2023-12-27,S002,P0014,Electronics,South,98,0.0,0.0,98.0,1,0,58,62.170487588262056,59.61040093570874,70.41722424788043,0,0,0,False,적정 재고,해당 없음,해당 없음,27.582775752119574,0.0,0,10,98.59,정상 유지
2023-12-27,S002,P0015,Clothing,South,78,0.0,0.0,78.0,1,0,221,208.86120813197084,197.4206139164647,224.3463834580866,120,147,147,False,발주 필요,긴급,해당 없음,0.0,146.3463834580866,1,10,87.68,긴급 발주
2023-12-27,S002,P0016,Clothing,South,225,0.0,0.0,225.0,1,0,130,130.72529507008613,140.80595487044084,170.81238744364614,0,0,0,False,적정 재고,해당 없음,해당 없음,54.187612556353855,0.0,0,5,93.91,정상 유지
2023-12-27,S002,P0017,Toys,South,786,0.0,0.0,786.0,1,0,39,34.83007931928039,45.239870983354365,105.70323747727662,0,0,0,False,과잉재고,해당 없음,심각,680.2967625227234,0.0,1,20,13.61,과잉재고 긴급 관리
2023-12-27,S002,P0018,Clothing,South,190,0.0,0.0,190.0,1,0,136,131.55572587298192,134.45575124977503,165.04804656648005,0,0,0,False,적정 재고,해당 없음,해당 없음,24.951953433519947,0.0,0,10,28.43,정상 유지
2023-12-27,S002,P0019,Clothing,South,420,0.0,0.0,420.0,1,0,243,218.48213647888178,221.66691269453926,245.04687539573183,0,0,0,False,과잉재고,해당 없음,주의,174.95312460426817,0.0,1,10,123.7,과잉재고 주의
2023-12-27,S002,P0020,Furniture,South,87,0.0,0.0,87.0,1,0,34,42.694474777420645,28.558164300640488,46.10906398906077,0,0,0,False,과잉재고,해당 없음,주의,40.89093601093923,0.0,0,0,116.84,과잉재고 주의
2023-12-27,S003,P0001,Toys,East,219,0.0,0.0,219.0,1,0,11,12.38495666023104,36.42622760010265,102.50421573351252,0,0,0,False,과잉재고,해당 없음,높음,116.49578426648748,0.0,1,15,10.85,과잉재고 관리
2023-12-27,S003,P0002,Groceries,East,539,0.0,0.0,539.0,1,0,157,142.5260632651581,151.99381849383497,152.43206849481822,0,0,0,False,과잉재고,해당 없음,심각,386.5679315051818,0.0,1,15,57.14,과잉재고 긴급 관리
2023-12-27,S003,P0003,Electronics,East,107,0.0,0.0,107.0,1,0,68,64.07257651957448,87.85295087331544,128.84247592966165,0,22,22,False,발주 필요,보통,해당 없음,0.0,21.842475929661646,1,25,61.13,발주 검토
2023-12-27,S003,P0004,Groceries,East,559,0.0,0.0,559.0,1,0,48,51.85862038628955,75.88082442066651,103.59517143735196,0,0,0,False,과잉재고,해당 없음,심각,455.40482856264805,0.0,0,10,17.37,과잉재고 긴급 관리
2023-12-27,S003,P0005,Toys,East,0,0.0,0.0,0.0,1,0,17,21.56927655939225,31.962604620444967,59.469635777760985,32,60,60,False,발주 필요,긴급,해당 없음,0.0,59.469635777760985,0,10,15.09,긴급 발주
2023-12-27,S003,P0006,Toys,East,170,0.0,0.0,170.0,1,0,5,7.391059069502475,30.872698918280168,73.75149309453128,0,0,0,False,과잉재고,해당 없음,높음,96.24850690546872,0.0,0,5,26.06,과잉재고 관리
2023-12-27,S003,P0007,Groceries,East,194,0.0,0.0,194.0,1,0,74,74.84843585234456,83.37500088134887,106.81623307560247,0,0,0,False,과잉재고,해당 없음,주의,87.18376692439753,0.0,0,5,15.02,과잉재고 주의
2023-12-27,S003,P0008,Clothing,East,253,0.0,0.0,253.0,1,0,53,52.05037262895803,61.268265053826624,116.46709444544597,0,0,0,False,과잉재고,해당 없음,높음,136.53290555455402,0.0,0,10,89.46,과잉재고 관리
2023-12-27,S003,P0009,Groceries,East,165,0.0,0.0,165.0,1,0,39,42.51502166106321,80.69293099873464,94.74982241551925,0,0,0,False,과잉재고,해당 없음,주의,70.25017758448075,0.0,0,10,39.27,과잉재고 주의
2023-12-27,S003,P0010,Groceries,East,236,0.0,0.0,236.0,1,0,96,86.12025987617268,133.6187987223424,161.1184601153622,0,0,0,False,적정 재고,해당 없음,해당 없음,74.88153988463779,0.0,1,20,32.75,정상 유지
2023-12-27,S003,P0011,Electronics,East,253,0.0,0.0,253.0,1,0,37,41.538897395947345,43.477827379723294,76.18640836187734,0,0,0,False,과잉재고,해당 없음,심각,176.81359163812266,0.0,0,10,94.49,과잉재고 긴급 관리
2023-12-27,S003,P0012,Furniture,East,223,0.0,0.0,223.0,1,0,30,32.655773583942704,35.75110834142761,40.178954470963234,0,0,0,False,과잉재고,해당 없음,심각,182.82104552903678,0.0,0,5,78.92,과잉재고 긴급 관리
2023-12-27,S003,P0013,Groceries,East,214,0.0,0.0,214.0,1,0,85,93.3737933711434,110.32931440919991,142.15821768201417,0,0,0,False,과잉재고,해당 없음,주의,71.84178231798583,0.0,1,15,62.38,과잉재고 주의
2023-12-27,S003,P0014,Groceries,East,804,0.0,0.0,804.0,1,0,66,67.10347038514979,66.57782946010593,90.64882059984626,0,0,0,False,과잉재고,해당 없음,심각,713.3511794001538,0.0,0,0,85.07,과잉재고 긴급 관리
2023-12-27,S003,P0015,Groceries,East,159,0.0,0.0,159.0,1,0,122,118.83973759449327,132.8832630634918,154.4400445241523,0,0,0,False,적정 재고,해당 없음,해당 없음,4.559955475847687,0.0,1,20,84.65,정상 유지
2023-12-27,S003,P0016,Electronics,East,56,0.0,0.0,56.0,1,0,74,71.93517395685711,78.68203929683702,104.33429777434483,23,49,49,False,발주 필요,높음,해당 없음,0.0,48.33429777434483,0,5,93.05,우선 발주
2023-12-27,S003,P0017,Furniture,East,347,0.0,0.0,347.0,1,0,52,59.68232546056215,64.50463425124408,64.50463425124408,0,0,0,False,과잉재고,해당 없음,심각,282.49536574875594,0.0,1,25,88.11,과잉재고 긴급 관리
2023-12-27,S003,P0018,Furniture,East,616,0.0,0.0,616.0,1,0,49,45.59991561382948,46.401268314423504,49.534876435691686,0,0,0,False,과잉재고,해당 없음,심각,566.4651235643083,0.0,0,5,122.24,과잉재고 긴급 관리
2023-12-27,S003,P0019,Groceries,East,101,0.0,0.0,101.0,1,0,91,89.78795007856382,120.48420493537772,140.8332682457352,20,40,40,False,발주 필요,높음,해당 없음,0.0,39.83326824573521,1,25,42.55,우선 발주
2023-12-27,S003,P0020,Clothing,East,660,0.0,0.0,660.0,1,0,155,146.14724511512597,156.3720992259427,180.29480592344854,0,0,0,False,과잉재고,해당 없음,심각,479.7051940765515,0.0,0,0,89.21,과잉재고 긴급 관리
2023-12-27,S004,P0001,Groceries,West,0,0.0,0.0,0.0,1,0,85,74.95743126952824,105.13897172621692,137.88528835282798,106,138,138,False,발주 필요,긴급,해당 없음,0.0,137.88528835282798,1,15,9.04,긴급 발주
2023-12-27,S004,P0002,Groceries,West,95,0.0,0.0,95.0,1,0,103,101.80707360391594,115.99637400827649,137.76091760732893,21,43,43,False,발주 필요,높음,해당 없음,0.0,42.760917607328935,1,20,17.38,우선 발주
2023-12-27,S004,P0003,Furniture,West,397,0.0,0.0,397.0,1,0,55,52.544514589428886,63.46801083197728,68.17082217921129,0,0,0,False,과잉재고,해당 없음,심각,328.8291778207887,0.0,1,15,116.48,과잉재고 긴급 관리
2023-12-27,S004,P0004,Groceries,West,329,0.0,0.0,329.0,1,0,65,66.96117244201551,80.9928666752548,95.42196382528454,0,0,0,False,과잉재고,해당 없음,심각,233.57803617471546,0.0,0,0,50.35,과잉재고 긴급 관리
2023-12-27,S004,P0005,Clothing,West,193,0.0,0.0,193.0,1,0,116,119.79764027168858,128.4600995828131,153.44510110725832,0,0,0,False,적정 재고,해당 없음,해당 없음,39.554898892741676,0.0,0,10,70.31,정상 유지
2023-12-27,S004,P0006,Groceries,West,123,0.0,0.0,123.0,1,0,43,51.35555517632252,84.7382042086636,108.17027821691532,0,0,0,False,적정 재고,해당 없음,해당 없음,14.829721783084679,0.0,0,10,26.93,정상 유지
2023-12-27,S004,P0007,Groceries,West,216,0.0,0.0,216.0,1,0,105,93.98756195292223,101.4691871005778,112.24868255262592,0,0,0,False,과잉재고,해당 없음,주의,103.75131744737408,0.0,0,0,29.42,과잉재고 주의
2023-12-27,S004,P0008,Furniture,West,148,0.0,0.0,148.0,1,0,42,38.28955737836024,43.43757471127891,45.34301947194585,0,0,0,False,과잉재고,해당 없음,심각,102.65698052805415,0.0,0,0,87.07,과잉재고 긴급 관리
2023-12-27,S004,P0009,Clothing,West,238,0.0,0.0,238.0,1,0,131,126.42686561046807,127.42099623441943,146.67812481697587,0,0,0,False,과잉재고,해당 없음,주의,91.32187518302413,0.0,0,5,129.21,과잉재고 주의
2023-12-27,S004,P0010,Groceries,West,793,0.0,0.0,793.0,1,0,133,120.41079330111502,143.8651140000191,153.52994564733734,0,0,0,False,과잉재고,해당 없음,심각,639.4700543526626,0.0,1,25,21.69,과잉재고 긴급 관리
2023-12-27,S004,P0011,Clothing,West,227,0.0,0.0,227.0,1,0,95,96.33581738033055,96.43049693922899,132.57424249573967,0,0,0,False,과잉재고,해당 없음,주의,94.42575750426033,0.0,0,5,56.69,과잉재고 주의
2023-12-27,S004,P0012,Electronics,West,200,0.0,0.0,200.0,1,0,65,69.49619938662298,71.2472168561446,92.45911612759711,0,0,0,False,과잉재고,해당 없음,높음,107.54088387240289,0.0,0,10,98.32,과잉재고 관리
2023-12-27,S004,P0013,Groceries,West,894,0.0,0.0,894.0,1,0,86,82.4005209483252,101.07400150626347,129.58167423459687,0,0,0,False,과잉재고,해당 없음,심각,764.4183257654031,0.0,1,15,16.78,과잉재고 긴급 관리
2023-12-27,S004,P0014,Furniture,West,300,0.0,0.0,300.0,1,0,17,13.926474058855135,20.65153001890103,40.001370623639374,0,0,0,False,과잉재고,해당 없음,심각,259.9986293763606,0.0,0,0,133.19,과잉재고 긴급 관리
2023-12-27,S004,P0015,Furniture,West,175,0.0,0.0,175.0,1,0,51,48.490068713659674,48.41806139787238,53.54287032499151,0,0,0,False,과잉재고,해당 없음,심각,121.45712967500849,0.0,1,15,79.48,과잉재고 긴급 관리
2023-12-27,S004,P0016,Furniture,West,137,0.0,0.0,137.0,1,0,27,29.850044785063105,34.90115679506944,39.12262840634769,0,0,0,False,과잉재고,해당 없음,심각,97.87737159365231,0.0,0,5,97.99,과잉재고 긴급 관리
2023-12-27,S004,P0017,Clothing,West,176,0.0,0.0,176.0,1,0,165,161.66803340897312,165.18733199660275,195.3445188730586,0,20,20,False,발주 필요,보통,해당 없음,0.0,19.344518873058604,1,10,108.18,발주 검토
2023-12-27,S004,P0018,Furniture,West,123,0.0,0.0,123.0,1,0,28,30.594792953735833,34.41638194576346,46.307007584433975,0,0,0,False,과잉재고,해당 없음,높음,76.69299241556602,0.0,0,10,127.46,과잉재고 관리
2023-12-27,S004,P0019,Clothing,West,104,0.0,0.0,104.0,1,0,156,150.75849686829753,163.43602729937436,181.9425708323218,60,78,78,False,발주 필요,높음,해당 없음,0.0,77.94257083232179,1,10,68.3,우선 발주
2023-12-27,S004,P0020,Furniture,West,399,0.0,0.0,399.0,1,0,28,27.417347882757397,32.62777599266191,40.347476154957505,0,0,0,False,과잉재고,해당 없음,심각,358.6525238450425,0.0,0,5,103.92,과잉재고 긴급 관리
2023-12-27,S005,P0001,Groceries,North,231,0.0,0.0,231.0,1,0,114,108.18407116966613,129.43247170420472,149.93654563392778,0,0,0,False,과잉재고,해당 없음,주의,81.06345436607222,0.0,1,15,11.33,과잉재고 주의
2023-12-27,S005,P0002,Electronics,North,162,0.0,0.0,162.0,1,0,38,40.061780553319934,65.12738662601303,99.09935698584421,0,0,0,False,과잉재고,해당 없음,주의,62.90064301415579,0.0,1,10,31.86,과잉재고 주의
2023-12-27,S005,P0003,Toys,North,120,0.0,0.0,120.0,1,0,44,39.630149369452994,62.33240800512311,83.7450239900615,0,0,0,False,적정 재고,해당 없음,해당 없음,36.2549760099385,0.0,1,25,19.85,정상 유지
2023-12-27,S005,P0004,Groceries,North,144,0.0,0.0,144.0,1,0,73,63.345477962695604,90.28601975238877,101.06024782395683,0,0,0,False,적정 재고,해당 없음,해당 없음,42.93975217604317,0.0,0,10,6.68,정상 유지
2023-12-27,S005,P0005,Groceries,North,171,0.0,0.0,171.0,1,0,60,61.76886072796166,76.2178666084867,105.03315025752899,0,0,0,False,과잉재고,해당 없음,주의,65.96684974247101,0.0,0,10,12.84,과잉재고 주의
2023-12-27,S005,P0006,Groceries,North,707,0.0,0.0,707.0,1,0,77,79.77821130744093,80.3184191291074,93.75636150183698,0,0,0,False,과잉재고,해당 없음,심각,613.243638498163,0.0,0,5,52.56,과잉재고 긴급 관리
2023-12-27,S005,P0007,Groceries,North,190,0.0,0.0,190.0,1,0,91,93.11050691655736,92.31915764642397,100.46252970700469,0,0,0,False,과잉재고,해당 없음,주의,89.53747029299531,0.0,0,5,80.28,과잉재고 주의
2023-12-27,S005,P0008,Groceries,North,251,0.0,0.0,251.0,1,0,84,87.32545672821367,91.85866046542648,100.62624930596289,0,0,0,False,과잉재고,해당 없음,높음,150.3737506940371,0.0,0,0,63.1,과잉재고 관리
2023-12-27,S005,P0009,Groceries,North,511,0.0,0.0,511.0,1,0,102,99.4596480041579,108.41423089167944,111.50032523777209,0,0,0,False,과잉재고,해당 없음,심각,399.4996747622279,0.0,0,5,97.15,과잉재고 긴급 관리
2023-12-27,S005,P0010,Groceries,North,137,0.0,0.0,137.0,1,0,112,109.51545877815748,120.68979159768018,139.77373672694355,0,3,3,False,발주 필요,보통,해당 없음,0.0,2.7737367269435538,1,20,52.7,발주 검토
2023-12-27,S005,P0011,Electronics,North,385,0.0,0.0,385.0,1,0,70,65.07425828818532,71.46530756735005,74.91148759513389,0,0,0,False,과잉재고,해당 없음,심각,310.0885124048661,0.0,0,0,77.6,과잉재고 긴급 관리
2023-12-27,S005,P0012,Furniture,North,417,0.0,0.0,417.0,1,0,44,39.56966940761819,44.41986165562079,48.39631591097772,0,0,0,False,과잉재고,해당 없음,심각,368.6036840890223,0.0,0,0,121.06,과잉재고 긴급 관리
2023-12-27,S005,P0013,Groceries,North,401,0.0,0.0,401.0,1,0,47,56.544617466541865,82.98277270381239,114.9538636891818,0,0,0,False,과잉재고,해당 없음,심각,286.0461363108182,0.0,1,20,52.17,과잉재고 긴급 관리
2023-12-27,S005,P0014,Furniture,North,430,0.0,0.0,430.0,1,0,16,17.654685581499393,30.047093992174343,33.93127920391568,0,0,0,False,과잉재고,해당 없음,심각,396.06872079608434,0.0,0,10,118.1,과잉재고 긴급 관리
2023-12-27,S005,P0015,Groceries,North,513,0.0,0.0,513.0,1,0,84,88.96228464692295,136.80279457628916,139.37463696604257,0,0,0,False,과잉재고,해당 없음,심각,373.62536303395746,0.0,1,25,37.8,과잉재고 긴급 관리
2023-12-27,S005,P0016,Toys,North,71,0.0,0.0,71.0,1,0,18,22.593600120649697,32.37268956645924,58.876173943927185,0,0,0,False,적정 재고,해당 없음,해당 없음,12.123826056072815,0.0,0,0,26.07,정상 유지
2023-12-27,S005,P0017,Toys,North,137,0.0,0.0,137.0,1,0,25,36.63284636090823,65.1856170817339,84.71411247550616,0,0,0,False,과잉재고,해당 없음,주의,52.285887524493845,0.0,1,20,23.12,과잉재고 주의
2023-12-27,S005,P0018,Clothing,North,79,0.0,0.0,79.0,1,0,60,59.95310946523336,77.29785606446704,125.88780264488284,0,47,47,False,발주 필요,높음,해당 없음,0.0,46.88780264488284,0,5,19.2,우선 발주
2023-12-27,S005,P0019,Furniture,North,69,0.0,0.0,69.0,1,0,32,33.36515190546314,39.599233428159025,52.75784904113591,0,0,0,False,적정 재고,해당 없음,해당 없음,16.242150958864087,0.0,1,15,100.29,정상 유지
2023-12-27,S005,P0020,Toys,North,158,0.0,0.0,158.0,1,0,40,38.77539277458321,42.684651920598554,52.796760839434384,0,0,0,False,과잉재고,해당 없음,높음,105.20323916056562,0.0,0,0,25.25,과잉재고 관리
2023-12-28,S001,P0001,Electronics,North,261,0.0,0.0,261.0,1,0,73,70.43352471720067,73.77113363226327,81.2339181002669,0,0,0,False,과잉재고,해당 없음,심각,179.76608189973308,0.0,0,5,63.06,과잉재고 긴급 관리
