date,store_id,product_id,category,base_price,actual_price,discount_pct,promotion_flag,is_holiday,stock_level_start,lead_time_days,true_demand,sales_qty,lost_sales_qty
2024-08-04,STR_004,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,4059,0,628,628,0
2024-08-04,STR_004,PRD_04_GROC,Grocery,12,12,0,0,0,3829,0,315,315,0
2024-08-04,STR_004,PRD_05_FASH,Apparel,45,37.35,0.17,1,0,881,0,100,100,0
2024-08-04,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,585,0,35,35,0
2024-08-04,STR_004,PRD_07_HOME,Home,35,35,0,0,0,1556,0,81,81,0
2024-08-04,STR_004,PRD_08_HOME,Home,150,150,0,0,0,1044,0,39,39,0
2024-08-04,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,201,0,18,18,0
2024-08-04,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,188,0,7,7,0
2024-08-04,STR_005,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,7341,0,422,422,0
2024-08-04,STR_005,PRD_04_GROC,Grocery,12,8.64,0.28,1,0,1364,0,248,248,0
2024-08-04,STR_005,PRD_05_FASH,Apparel,45,45,0,0,0,725,0,64,64,0
2024-08-04,STR_005,PRD_06_FASH,Apparel,95,95,0,0,0,493,0,22,22,0
2024-08-04,STR_005,PRD_07_HOME,Home,35,35,0,0,0,937,0,58,58,0
2024-08-04,STR_005,PRD_08_HOME,Home,150,150,0,0,0,207,0,19,19,0
2024-08-05,STR_001,PRD_01_ELEC,Electronics,299,299,0,0,0,674,0,19,19,0
2024-08-05,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,63,0,15,15,0
2024-08-05,STR_001,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,6616,0,345,345,0
2024-08-05,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,1664,0,155,155,0
2024-08-05,STR_001,PRD_05_FASH,Apparel,45,45,0,0,0,394,0,78,78,0
2024-08-05,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,645,0,37,37,0
2024-08-05,STR_001,PRD_07_HOME,Home,35,35,0,0,0,2351,0,101,101,0
2024-08-05,STR_001,PRD_08_HOME,Home,150,150,0,0,0,53,4,30,30,0
2024-08-05,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,12,3,13,12,1
2024-08-05,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,224,0,7,7,0
2024-08-05,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,1025,2,268,268,0
2024-08-05,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,1771,0,120,120,0
2024-08-05,STR_002,PRD_05_FASH,Apparel,45,45,0,0,0,1305,0,64,64,0
2024-08-05,STR_002,PRD_06_FASH,Apparel,95,95,0,0,0,535,0,21,21,0
2024-08-05,STR_002,PRD_07_HOME,Home,35,35,0,0,0,382,0,65,65,0
2024-08-05,STR_002,PRD_08_HOME,Home,150,150,0,0,0,617,0,23,23,0
2024-08-05,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,190,0,15,15,0
2024-08-05,STR_003,PRD_02_ELEC,Electronics,599,467.22,0.22,1,0,69,0,14,14,0
2024-08-05,STR_003,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,2417,0,296,296,0
2024-08-05,STR_003,PRD_04_GROC,Grocery,12,12,0,0,0,2153,0,153,153,0
2024-08-05,STR_003,PRD_05_FASH,Apparel,45,30.6,0.32,1,0,772,0,114,114,0
2024-08-05,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,1073,0,37,37,0
2024-08-05,STR_003,PRD_07_HOME,Home,35,35,0,0,0,1334,0,84,84,0
2024-08-05,STR_003,PRD_08_HOME,Home,150,150,0,0,0,344,0,25,25,0
2024-08-05,STR_004,PRD_01_ELEC,Electronics,299,245.18,0.18,1,0,171,0,37,37,0
2024-08-05,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,108,0,12,12,0
2024-08-05,STR_004,PRD_03_GROC,Grocery,4.5,3.33,0.26,1,0,3431,0,381,381,0
2024-08-05,STR_004,PRD_04_GROC,Grocery,12,12,0,0,0,3514,0,180,180,0
2024-08-05,STR_004,PRD_05_FASH,Apparel,45,45,0,0,0,781,0,85,85,0
2024-08-05,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,550,0,33,33,0
2024-08-05,STR_004,PRD_07_HOME,Home,35,35,0,0,0,1475,0,104,104,0
2024-08-05,STR_004,PRD_08_HOME,Home,150,150,0,0,0,1005,0,29,29,0
2024-08-05,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,183,0,21,21,0
2024-08-05,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,181,0,6,6,0
2024-08-05,STR_005,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,6919,0,278,278,0
2024-08-05,STR_005,PRD_04_GROC,Grocery,12,12,0,0,0,1116,0,142,142,0
2024-08-05,STR_005,PRD_05_FASH,Apparel,45,45,0,0,0,1221,0,72,72,0
2024-08-05,STR_005,PRD_06_FASH,Apparel,95,95,0,0,0,471,0,29,29,0
2024-08-05,STR_005,PRD_07_HOME,Home,35,35,0,0,0,879,0,75,75,0
2024-08-05,STR_005,PRD_08_HOME,Home,150,114,0.24,1,0,188,0,28,28,0
2024-08-06,STR_001,PRD_01_ELEC,Electronics,299,299,0,0,0,655,0,16,16,0
2024-08-06,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,48,0,12,12,0
2024-08-06,STR_001,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,6271,0,365,365,0
2024-08-06,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,1509,0,196,196,0
2024-08-06,STR_001,PRD_05_FASH,Apparel,45,45,0,0,0,316,0,87,87,0
2024-08-06,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,608,0,49,49,0
2024-08-06,STR_001,PRD_07_HOME,Home,35,35,0,0,0,2250,0,77,77,0
2024-08-06,STR_001,PRD_08_HOME,Home,150,150,0,0,0,229,0,21,21,0
2024-08-06,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,357,0,21,21,0
2024-08-06,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,217,0,9,9,0
2024-08-06,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,757,3,244,244,0
2024-08-06,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,1651,0,118,118,0
2024-08-06,STR_002,PRD_05_FASH,Apparel,45,45,0,0,0,1241,0,68,68,0
2024-08-06,STR_002,PRD_06_FASH,Apparel,95,95,0,0,0,514,0,17,17,0
2024-08-06,STR_002,PRD_07_HOME,Home,35,35,0,0,0,317,0,67,67,0
2024-08-06,STR_002,PRD_08_HOME,Home,150,132,0.12,1,0,873,0,24,24,0
2024-08-06,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,175,0,15,15,0
2024-08-06,STR_003,PRD_02_ELEC,Electronics,599,599,0,0,0,55,0,9,9,0
2024-08-06,STR_003,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,2121,0,292,292,0
2024-08-06,STR_003,PRD_04_GROC,Grocery,12,7.8,0.35,1,0,2000,0,194,194,0
2024-08-06,STR_003,PRD_05_FASH,Apparel,45,45,0,0,0,658,0,74,74,0
2024-08-06,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,1036,0,39,,0
2024-08-06,STR_003,PRD_07_HOME,Home,35,29.75,0.15,1,0,1250,0,97,97,0
2024-08-06,STR_003,PRD_08_HOME,Home,150,150,0,0,0,319,0,26,26,0
2024-08-06,STR_004,PRD_01_ELEC,Electronics,299,299,0,0,0,134,0,20,20,0
2024-08-06,STR_004,PRD_02_ELEC,Electronics,599,443.26,0.26,1,0,96,0,19,19,0
2024-08-06,STR_004,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,3050,0,383,383,0
2024-08-06,STR_004,PRD_04_GROC,Grocery,12,12,0,0,0,3334,0,173,173,0
2024-08-06,STR_004,PRD_05_FASH,Apparel,45,45,0,0,0,696,0,98,98,0
2024-08-06,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,517,0,36,36,0
2024-08-06,STR_004,PRD_07_HOME,Home,35,35,0,0,0,1371,0,90,90,0
2024-08-06,STR_004,PRD_08_HOME,Home,150,112.5,0.25,1,0,976,0,49,49,0
2024-08-06,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,162,0,15,15,0
2024-08-06,STR_005,PRD_02_ELEC,Electronics,599,461.23,0.23,1,0,175,0,20,20,0
2024-08-06,STR_005,PRD_03_GROC,Grocery,4.5,3.375,0.25,1,0,6641,0,296,296,0
2024-08-06,STR_005,PRD_04_GROC,Grocery,12,12,0,0,0,2291,0,142,142,0
2024-08-06,STR_005,PRD_05_FASH,Apparel,45,32.85,0.27,1,0,1149,0,95,95,0
2024-08-06,STR_005,PRD_06_FASH,Apparel,95,74.1,0.22,1,0,442,0,34,34,0
2024-08-06,STR_005,PRD_07_HOME,Home,35,35,0,0,0,804,0,71,71,0
2024-08-06,STR_005,PRD_08_HOME,Home,150,150,0,0,0,160,0,16,16,0
2024-08-07,STR_001,PRD_01_ELEC,Electronics,299,299,0,0,0,639,0,32,32,0
2024-08-07,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,36,3,10,10,0
2024-08-07,STR_001,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,5906,0,406,406,0
2024-08-07,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,1313,0,194,194,0
2024-08-07,STR_001,PRD_05_FASH,Apparel,45,45,0,0,0,229,3,93,93,0
2024-08-07,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,559,0,45,45,0
2024-08-07,STR_001,PRD_07_HOME,Home,35,35,0,0,0,2173,0,85,85,0
2024-08-07,STR_001,PRD_08_HOME,Home,150,133.5,0.11,1,0,208,0,47,47,0
2024-08-07,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,506,0,13,13,0
2024-08-07,STR_002,PRD_02_ELEC,Electronics,599,533.11,0.11,1,0,208,0,5,5,0
2024-08-07,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,3256,0,279,279,0
2024-08-07,STR_002,PRD_04_GROC,Grocery,12,10.08,0.16,1,0,1533,0,139,139,0
2024-08-07,STR_002,PRD_05_FASH,Apparel,45,45,0,0,0,1173,0,66,66,0
2024-08-07,STR_002,PRD_06_FASH,Apparel,95,69.35,0.27,1,0,497,0,31,31,0
2024-08-07,STR_002,PRD_07_HOME,Home,35,35,0,0,0,250,2,71,71,0
2024-08-07,STR_002,PRD_08_HOME,Home,150,150,0,0,0,849,0,16,16,0
2024-08-07,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,160,0,17,17,0
2024-08-07,STR_003,PRD_02_ELEC,Electronics,599,599,0,0,0,46,0,8,8,0
2024-08-07,STR_003,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,1829,0,323,323,0
2024-08-07,STR_003,PRD_04_GROC,Grocery,12,12,0,0,0,1806,0,150,150,0
2024-08-07,STR_003,PRD_05_FASH,Apparel,45,30.6,0.32,1,0,584,0,121,121,0
2024-08-07,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,997,0,35,35,0
2024-08-07,STR_003,PRD_07_HOME,Home,35,35,0,0,0,1153,0,81,81,0
2024-08-07,STR_003,PRD_08_HOME,Home,150,150,0,0,0,293,0,20,20,0
2024-08-07,STR_004,PRD_01_ELEC,Electronics,299,299,0,0,0,114,0,25,25,0
2024-08-07,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,77,0,16,16,0
2024-08-07,STR_004,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,2667,0,373,373,0
2024-08-07,STR_004,PRD_04_GROC,Grocery,12,12,0,0,0,3161,0,171,171,0
2024-08-07,STR_004,PRD_05_FASH,Apparel,45,45,0,0,0,598,0,98,98,0
2024-08-07,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,481,0,33,33,0
2024-08-07,STR_004,PRD_07_HOME,Home,35,35,0,0,0,1281,0,82,82,0
2024-08-07,STR_004,PRD_08_HOME,Home,150,150,0,0,0,927,0,27,27,0
2024-08-07,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,147,0,20,20,0
2024-08-07,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,155,0,7,7,0
2024-08-07,STR_005,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,6345,0,255,255,0
2024-08-07,STR_005,PRD_04_GROC,Grocery,12,12,0,0,0,2149,0,140,140,0
2024-08-07,STR_005,PRD_05_FASH,Apparel,45,45,0,0,0,1054,0,59,59,0
2024-08-07,STR_005,PRD_06_FASH,Apparel,95,95,0,0,0,408,0,34,34,0
2024-08-07,STR_005,PRD_07_HOME,Home,35,25.2,0.28,1,0,733,0,86,86,0
2024-08-07,STR_005,PRD_08_HOME,Home,150,126,0.16,1,0,144,0,31,31,0
2024-08-08,STR_001,PRD_01_ELEC,Electronics,299,269.1,0.1,1,0,607,0,42,42,0
2024-08-08,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,26,2,15,15,0
2024-08-08,STR_001,PRD_03_GROC,Grocery,4.5,3.195,0.29,1,0,5500,0,447,447,0
2024-08-08,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,1119,0,192,192,0
2024-08-08,STR_001,PRD_05_FASH,Apparel,45,45,0,0,0,136,2,88,88,0
2024-08-08,STR_001,PRD_06_FASH,Apparel,95,75.05,0.21,1,0,514,0,57,57,0
2024-08-08,STR_001,PRD_07_HOME,Home,35,35,0,0,0,2088,0,98,98,0
2024-08-08,STR_001,PRD_08_HOME,Home,150,150,0,0,0,388,0,31,31,0
2024-08-08,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,703,0,18,18,0
2024-08-08,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,203,0,8,8,0
2024-08-08,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,2977,0,252,252,0
2024-08-08,STR_002,PRD_04_GROC,Grocery,12,9.12,0.24,1,0,1394,0,170,170,0
2024-08-08,STR_002,PRD_05_FASH,Apparel,45,36,0.2,1,0,1107,0,98,98,0
2024-08-08,STR_002,PRD_06_FASH,Apparel,95,95,0,0,0,466,0,28,28,0
2024-08-08,STR_002,PRD_07_HOME,Home,35,35,0,0,0,179,4,59,59,0
2024-08-08,STR_002,PRD_08_HOME,Home,150,150,0,0,0,833,0,20,20,0
2024-08-08,STR_003,PRD_01_ELEC,Electronics,299,221.26,0.26,1,0,143,0,31,31,0
2024-08-08,STR_003,PRD_02_ELEC,Electronics,599,599,0,0,0,38,4,12,12,0
2024-08-08,STR_003,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,1506,0,296,296,0
2024-08-08,STR_003,PRD_04_GROC,Grocery,12,12,0,0,0,1656,0,136,136,0
2024-08-08,STR_003,PRD_05_FASH,Apparel,45,45,0,0,0,463,0,71,71,0
2024-08-08,STR_003,PRD_06_FASH,Apparel,95,64.6,0.32,1,0,962,0,52,52,0
2024-08-08,STR_003,PRD_07_HOME,Home,35,35,0,0,0,1072,0,77,77,0
2024-08-08,STR_003,PRD_08_HOME,Home,150,150,0,0,0,273,0,29,29,0
2024-08-08,STR_004,PRD_01_ELEC,Electronics,299,299,0,0,0,89,0,20,20,0
2024-08-08,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,61,0,11,11,0
2024-08-08,STR_004,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,2294,0,369,369,0
2024-08-08,STR_004,PRD_04_GROC,Grocery,12,12,0,0,0,2990,0,174,,0
2024-08-08,STR_004,PRD_05_FASH,Apparel,45,45,0,0,0,500,0,90,90,0
2024-08-08,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,448,0,40,40,0
2024-08-08,STR_004,PRD_07_HOME,Home,35,35,0,0,0,1199,0,95,95,0
2024-08-08,STR_004,PRD_08_HOME,Home,150,150,0,0,0,900,0,28,28,0
2024-08-08,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,127,0,13,13,0
2024-08-08,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,148,0,13,13,0
2024-08-08,STR_005,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,6090,0,246,246,0
2024-08-08,STR_005,PRD_04_GROC,Grocery,12,12,0,0,0,2009,0,138,138,0
2024-08-08,STR_005,PRD_05_FASH,Apparel,45,45,0,0,0,995,0,67,67,0
2024-08-08,STR_005,PRD_06_FASH,Apparel,95,95,0,0,0,374,0,21,21,0
2024-08-08,STR_005,PRD_07_HOME,Home,35,35,0,0,0,647,0,49,49,0
2024-08-08,STR_005,PRD_08_HOME,Home,150,115.5,0.23,1,0,113,0,33,33,0
2024-08-09,STR_001,PRD_01_ELEC,Electronics,299,299,0,0,0,565,0,25,25,0
2024-08-09,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,11,3,14,11,3
2024-08-09,STR_001,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,5053,0,379,379,0
2024-08-09,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,927,0,186,186,0
2024-08-09,STR_001,PRD_05_FASH,Apparel,45,40.05,0.11,1,0,48,2,107,48,59
2024-08-09,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,457,0,32,32,0
2024-08-09,STR_001,PRD_07_HOME,Home,35,35,0,0,0,1990,0,78,78,0
2024-08-09,STR_001,PRD_08_HOME,Home,150,150,0,0,0,614,0,32,32,0
2024-08-09,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,685,0,12,12,0
2024-08-09,STR_002,PRD_02_ELEC,Electronics,599,473.21,0.21,1,0,195,0,9,9,0
2024-08-09,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,5712,0,279,279,0
2024-08-09,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,1224,0,138,138,0
2024-08-09,STR_002,PRD_05_FASH,Apparel,45,34.2,0.24,1,0,1009,0,79,79,0
2024-08-09,STR_002,PRD_06_FASH,Apparel,95,95,0,0,0,438,0,23,23,0
2024-08-09,STR_002,PRD_07_HOME,Home,35,35,0,0,0,781,0,57,57,0
2024-08-09,STR_002,PRD_08_HOME,Home,150,150,0,0,0,813,0,26,26,0
2024-08-09,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,112,0,15,15,0
2024-08-09,STR_003,PRD_02_ELEC,Electronics,599,599,0,0,0,26,2,14,14,0
2024-08-09,STR_003,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,1210,7,298,298,0
2024-08-09,STR_003,PRD_04_GROC,Grocery,12,12,0,0,0,1520,0,137,137,0
2024-08-09,STR_003,PRD_05_FASH,Apparel,45,45,0,0,0,392,0,66,66,0
2024-08-09,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,910,0,28,28,0
2024-08-09,STR_003,PRD_07_HOME,Home,35,35,0,0,0,995,0,64,64,0
2024-08-09,STR_003,PRD_08_HOME,Home,150,150,0,0,0,244,0,26,26,0
2024-08-09,STR_004,PRD_01_ELEC,Electronics,299,299,0,0,0,69,2,19,19,0
2024-08-09,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,50,0,13,13,0
2024-08-09,STR_004,PRD_03_GROC,Grocery,4.5,3.6,0.2,1,0,1925,0,376,376,0
2024-08-09,STR_004,PRD_04_GROC,Grocery,12,12,0,0,0,2816,0,200,200,0
2024-08-09,STR_004,PRD_05_FASH,Apparel,45,45,0,0,0,410,0,86,86,0
2024-08-09,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,408,0,44,44,0
2024-08-09,STR_004,PRD_07_HOME,Home,35,28,0.2,1,0,1104,0,125,125,0
2024-08-09,STR_004,PRD_08_HOME,Home,150,150,0,0,0,872,0,29,29,0
2024-08-09,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,114,0,16,16,0
2024-08-09,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,135,0,13,13,0
2024-08-09,STR_005,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,5844,0,243,243,0
2024-08-09,STR_005,PRD_04_GROC,Grocery,12,12,0,0,0,1871,0,117,117,0
2024-08-09,STR_005,PRD_05_FASH,Apparel,45,45,0,0,0,928,0,57,57,0
2024-08-09,STR_005,PRD_06_FASH,Apparel,95,95,0,0,0,646,0,30,30,0
2024-08-09,STR_005,PRD_07_HOME,Home,35,35,0,0,0,598,0,67,67,0
2024-08-09,STR_005,PRD_08_HOME,Home,150,109.5,0.27,1,0,80,3,36,36,0
2024-08-10,STR_001,PRD_01_ELEC,Electronics,299,299,0,0,0,540,0,23,23,0
2024-08-10,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,187,0,15,15,0
2024-08-10,STR_001,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,4674,0,616,616,0
2024-08-10,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,741,10,279,279,0
2024-08-10,STR_001,PRD_05_FASH,Apparel,45,45,0,0,0,936,0,85,85,0
2024-08-10,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,425,0,52,52,0
2024-08-10,STR_001,PRD_07_HOME,Home,35,35,0,0,0,1912,0,91,91,0
2024-08-10,STR_001,PRD_08_HOME,Home,150,150,0,0,0,582,0,31,31,0
2024-08-10,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,673,0,20,20,0
2024-08-10,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,186,0,7,7,0
2024-08-10,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,5433,0,422,422,0
2024-08-10,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,1086,0,192,192,0
2024-08-10,STR_002,PRD_05_FASH,Apparel,45,45,0,0,0,930,0,57,57,0
2024-08-10,STR_002,PRD_06_FASH,Apparel,95,95,0,0,0,415,0,20,20,0
2024-08-10,STR_002,PRD_07_HOME,Home,35,35,0,0,0,724,0,65,65,0
2024-08-10,STR_002,PRD_08_HOME,Home,150,150,0,0,0,787,0,29,29,0
2024-08-10,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,97,0,29,29,0
2024-08-10,STR_003,PRD_02_ELEC,Electronics,599,599,0,0,0,12,3,11,11,0
2024-08-10,STR_003,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,912,2,512,512,0
2024-08-10,STR_003,PRD_04_GROC,Grocery,12,12,0,0,0,1383,0,227,227,0
2024-08-10,STR_003,PRD_05_FASH,Apparel,45,45,0,0,0,326,0,77,77,0
2024-08-10,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,882,0,29,29,0
2024-08-10,STR_003,PRD_07_HOME,Home,35,25.9,0.26,1,0,931,0,103,103,0
2024-08-10,STR_003,PRD_08_HOME,Home,150,150,0,0,0,218,0,29,29,0
2024-08-10,STR_004,PRD_01_ELEC,Electronics,299,194.35,0.35,1,0,50,3,48,48,0
2024-08-10,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,37,4,15,15,0
2024-08-10,STR_004,PRD_03_GROC,Grocery,4.5,3.915,0.13,1,0,1549,4,633,633,0
2024-08-10,STR_004,PRD_04_GROC,Grocery,12,12,0,0,0,2616,0,246,246,0
2024-08-10,STR_004,PRD_05_FASH,Apparel,45,45,0,0,0,324,0,84,84,0
2024-08-10,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,364,0,45,45,0
2024-08-10,STR_004,PRD_07_HOME,Home,35,35,0,0,0,979,0,93,93,0
2024-08-10,STR_004,PRD_08_HOME,Home,150,150,0,0,0,843,0,28,28,0
2024-08-10,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,98,0,15,15,0
2024-08-10,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,122,0,12,12,0
2024-08-10,STR_005,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,5601,0,432,432,0
2024-08-10,STR_005,PRD_04_GROC,Grocery,12,12,0,0,0,1754,0,194,194,0
2024-08-10,STR_005,PRD_05_FASH,Apparel,45,45,0,0,0,871,0,53,53,0
2024-08-10,STR_005,PRD_06_FASH,Apparel,95,95,0,0,0,616,0,26,26,0
2024-08-10,STR_005,PRD_07_HOME,Home,35,28.7,0.18,1,0,531,0,71,71,0
2024-08-10,STR_005,PRD_08_HOME,Home,150,150,0,0,0,44,3,15,15,0
2024-08-11,STR_001,PRD_01_ELEC,Electronics,299,299,0,0,0,517,0,31,31,0
2024-08-11,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,172,0,7,7,0
2024-08-11,STR_001,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,4058,0,572,572,0
2024-08-11,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,462,2,263,263,0
2024-08-11,STR_001,PRD_05_FASH,Apparel,45,45,0,0,0,1411,0,90,90,0
2024-08-11,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,373,0,37,37,0
2024-08-11,STR_001,PRD_07_HOME,Home,35,35,0,0,0,1821,0,91,91,0
2024-08-11,STR_001,PRD_08_HOME,Home,150,150,0,0,0,551,0,39,39,0
2024-08-11,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,653,0,16,16,0
2024-08-11,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,179,0,5,5,0
2024-08-11,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,5011,0,396,396,0
2024-08-11,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,894,0,215,,0
2024-08-11,STR_002,PRD_05_FASH,Apparel,45,45,0,0,0,873,0,59,59,0
2024-08-11,STR_002,PRD_06_FASH,Apparel,95,75.05,0.21,1,0,395,0,39,39,0
2024-08-11,STR_002,PRD_07_HOME,Home,35,35,0,0,0,659,0,69,69,0
2024-08-11,STR_002,PRD_08_HOME,Home,150,150,0,0,0,758,0,21,21,0
2024-08-11,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,68,3,28,28,0
2024-08-11,STR_003,PRD_02_ELEC,Electronics,599,599,0,0,0,101,0,8,8,0
2024-08-11,STR_003,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,400,7,535,400,135
2024-08-11,STR_003,PRD_04_GROC,Grocery,12,8.28,0.31,1,0,1156,0,317,317,0
2024-08-11,STR_003,PRD_05_FASH,Apparel,45,45,0,0,0,249,0,87,87,0
2024-08-11,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,853,0,34,34,0
2024-08-11,STR_003,PRD_07_HOME,Home,35,35,0,0,0,828,0,77,77,0
2024-08-11,STR_003,PRD_08_HOME,Home,150,106.5,0.29,1,0,189,0,42,42,0
2024-08-11,STR_004,PRD_01_ELEC,Electronics,299,299,0,0,0,162,0,25,25,0
2024-08-11,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,22,8,16,16,0
2024-08-11,STR_004,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,916,2,584,584,0
2024-08-11,STR_004,PRD_04_GROC,Grocery,12,12,0,0,0,2370,0,254,254,0
2024-08-11,STR_004,PRD_05_FASH,Apparel,45,45,0,0,0,240,2,82,82,0
2024-08-11,STR_004,PRD_06_FASH,Apparel,95,71.25,0.25,1,0,319,0,50,50,0
2024-08-11,STR_004,PRD_07_HOME,Home,35,35,0,0,0,886,0,83,83,0
2024-08-11,STR_004,PRD_08_HOME,Home,150,150,0,0,0,815,0,31,31,0
2024-08-11,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,83,0,13,13,0
2024-08-11,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,110,0,10,10,0
2024-08-11,STR_005,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,5169,0,436,436,0
