date,protection_end_date,store_id,product_id,protection_period_demand,raw_p90,raw_p95,residual_p90,residual_p95
2023-11-14,2023-11-18,S003,P0007,616.0,712.5144006865725,775.5028449572377,-96.51440068657246,-159.5028449572377
2023-11-14,2023-11-18,S003,P0008,540.0,574.9970392112697,654.2443825196831,-34.99703921126968,-114.24438251968309
2023-11-14,2023-11-18,S003,P0009,698.0,665.7507739711491,701.7323734784056,32.2492260288509,-3.732373478405634
2023-11-14,2023-11-18,S003,P0010,639.0,671.4726631797797,718.0515080741803,-32.472663179779715,-79.05150807418033
2023-11-14,2023-11-18,S003,P0011,592.0,652.2187415575135,710.6745599139622,-60.218741557513454,-118.67455991396218
2023-11-14,2023-11-18,S003,P0012,428.0,467.5195100670428,486.07610994305526,-39.5195100670428,-58.07610994305526
2023-11-14,2023-11-18,S003,P0013,680.0,734.552359034167,793.4358120398083,-54.55235903416701,-113.4358120398083
2023-11-14,2023-11-18,S003,P0014,658.0,692.1153911736641,759.1982741478602,-34.11539117366408,-101.19827414786016
2023-11-14,2023-11-18,S003,P0015,580.0,638.0647397034231,675.0825225800802,-58.06473970342313,-95.0825225800802
2023-11-14,2023-11-18,S003,P0016,487.0,558.0048510436341,606.6352139901109,-71.00485104363406,-119.63521399011086
2023-11-14,2023-11-18,S003,P0017,424.0,457.32466592094596,474.21161166582647,-33.32466592094596,-50.21161166582647
2023-11-14,2023-11-18,S003,P0018,414.0,422.7050662449208,468.4441220216574,-8.705066244920772,-54.44412202165739
2023-11-14,2023-11-18,S003,P0019,553.0,657.8626447270001,700.6979848675335,-104.86264472700009,-147.69798486753348
2023-11-14,2023-11-18,S003,P0020,635.0,638.5704956489261,656.2835247542546,-3.570495648926112,-21.283524754254586
2023-11-14,2023-11-18,S004,P0001,739.0,751.2352307845097,764.4314876510389,-12.235230784509668,-25.43148765103888
2023-11-14,2023-11-18,S004,P0002,714.0,702.6169630394363,746.085818950628,11.383036960563686,-32.08581895062798
2023-11-14,2023-11-18,S004,P0003,618.0,583.0172793121842,584.594677506866,34.9827206878158,33.40532249313401
2023-11-14,2023-11-18,S004,P0004,588.0,644.2474450774109,695.2205400089216,-56.24744507741093,-107.2205400089216
2023-11-14,2023-11-18,S004,P0005,459.0,539.9979864814338,571.7863212392908,-80.99798648143383,-112.78632123929083
2023-11-14,2023-11-18,S004,P0006,613.0,768.7162838581633,821.8906572591083,-155.71628385816325,-208.89065725910825
2023-11-14,2023-11-18,S004,P0007,777.0,803.2738882659586,839.9344246600326,-26.27388826595859,-62.93442466003262
2023-11-14,2023-11-18,S004,P0008,405.0,437.2026950689455,459.4073362070597,-32.2026950689455,-54.4073362070597
2023-11-14,2023-11-18,S004,P0009,504.0,546.7830771666754,616.6406435265253,-42.78307716667541,-112.64064352652531
2023-11-14,2023-11-18,S004,P0010,515.0,667.6809993924653,702.7903755617394,-152.6809993924653,-187.79037556173944
2023-11-14,2023-11-18,S004,P0011,501.0,576.5882808413616,644.0645788282259,-75.58828084136155,-143.06457882822588
2023-11-14,2023-11-18,S004,P0012,730.0,718.7756487432288,703.575453101991,11.224351256771229,26.424546898008998
2023-11-14,2023-11-18,S004,P0013,467.0,686.5358502118652,782.2114037959004,-219.53585021186518,-315.2114037959004
2023-11-14,2023-11-18,S004,P0014,487.0,500.4173310396859,507.4490271596817,-13.417331039685905,-20.44902715968169
2023-11-14,2023-11-18,S004,P0015,396.0,404.01198078032763,410.8667893373832,-8.011980780327633,-14.866789337383182
2023-11-14,2023-11-18,S004,P0016,380.0,418.3569988718828,447.71410227498075,-38.35699887188281,-67.71410227498075
2023-11-14,2023-11-18,S004,P0017,473.0,606.160682092937,717.0729820984146,-133.160682092937,-244.07298209841463
2023-11-14,2023-11-18,S004,P0018,493.0,497.3555872938871,477.51078152930506,-4.355587293887083,15.489218470694937
2023-11-14,2023-11-18,S004,P0019,689.0,635.6158065111423,646.494087832347,53.384193488857704,42.50591216765304
2023-11-14,2023-11-18,S004,P0020,369.0,449.4267472167346,484.6513664070044,-80.42674721673461,-115.65136640700439
2023-11-14,2023-11-18,S005,P0001,493.0,678.8277934645223,732.9344450045476,-185.8277934645223,-239.93444500454757
2023-11-14,2023-11-18,S005,P0002,514.0,570.3700562985783,641.1039264935657,-56.370056298578334,-127.10392649356572
2023-11-14,2023-11-18,S005,P0003,504.0,620.7752123822365,691.7669264310517,-116.77521238223653,-187.76692643105173
2023-11-14,2023-11-18,S005,P0004,582.0,657.4718409009389,697.2093914330287,-75.4718409009389,-115.20939143302871
2023-11-14,2023-11-18,S005,P0005,607.0,665.5292780964043,689.6054348952408,-58.529278096404255,-82.60543489524082
2023-11-14,2023-11-18,S005,P0006,769.0,784.87720267188,822.5475351972386,-15.877202671880013,-53.54753519723863
2023-11-14,2023-11-18,S005,P0007,690.0,748.8393684323595,782.2382197471762,-58.83936843235949,-92.23821974717623
2023-11-14,2023-11-18,S005,P0008,630.0,693.9769338695914,756.5872563693956,-63.97693386959145,-126.58725636939562
2023-11-14,2023-11-18,S005,P0009,627.0,699.8899536875725,756.8836012008325,-72.88995368757253,-129.88360120083246
2023-11-14,2023-11-18,S005,P0010,549.0,617.5740029080562,674.6588898834353,-68.57400290805617,-125.65888988343534
2023-11-14,2023-11-18,S005,P0011,518.0,595.5421837884167,644.6121067088626,-77.54218378841665,-126.6121067088626
2023-11-14,2023-11-18,S005,P0012,425.0,456.52879674532545,481.13506910570874,-31.52879674532545,-56.13506910570874
2023-11-14,2023-11-18,S005,P0013,505.0,696.3188318474107,780.7807492016326,-191.3188318474107,-275.7807492016326
2023-11-14,2023-11-18,S005,P0014,436.0,473.83429859432044,507.89736357459475,-37.834298594320444,-71.89736357459475
2023-11-14,2023-11-18,S005,P0015,611.0,621.9277674356828,642.3327864817543,-10.927767435682767,-31.332786481754283
2023-11-14,2023-11-18,S005,P0016,530.0,595.6184638955561,601.1276496006068,-65.61846389555615,-71.12764960060679
2023-11-14,2023-11-18,S005,P0017,461.0,601.141011614142,635.5304429778365,-140.14101161414203,-174.53044297783651
2023-11-14,2023-11-18,S005,P0018,445.0,531.0821903051602,650.3590242335623,-86.08219030516022,-205.3590242335623
2023-11-14,2023-11-18,S005,P0019,404.0,456.9304194886197,507.1081993946573,-52.93041948861969,-103.10819939465728
2023-11-14,2023-11-18,S005,P0020,414.0,570.4741497015275,620.1771690136736,-156.4741497015275,-206.17716901367362
2023-11-15,2023-11-19,S001,P0001,589.0,579.5676735166141,609.9325033930626,9.43232648338585,-20.932503393062575
2023-11-15,2023-11-19,S001,P0002,520.0,610.7707038455148,666.0622054684762,-90.77070384551484,-146.06220546847624
2023-11-15,2023-11-19,S001,P0003,660.0,717.8449274236948,751.3637006925685,-57.8449274236948,-91.3637006925685
2023-11-15,2023-11-19,S001,P0004,522.0,584.2170481765633,636.1022200506924,-62.21704817656325,-114.10222005069238
2023-11-15,2023-11-19,S001,P0005,463.0,589.8437193392085,646.4770018594681,-126.84371933920852,-183.47700185946815
2023-11-15,2023-11-19,S001,P0006,523.0,620.1639570242767,635.3499402243685,-97.16395702427667,-112.34994022436854
2023-11-15,2023-11-19,S001,P0007,669.0,756.6579947724384,792.3600117214439,-87.65799477243843,-123.36001172144393
2023-11-15,2023-11-19,S001,P0008,421.0,542.8368079534455,627.1414811892918,-121.83680795344549,-206.14148118929177
2023-11-15,2023-11-19,S001,P0009,367.0,554.288898877056,660.2858640646348,-187.288898877056,-293.2858640646348
2023-11-15,2023-11-19,S001,P0010,415.0,451.33058632707366,471.91012056223155,-36.33058632707366,-56.910120562231555
2023-11-15,2023-11-19,S001,P0011,472.0,491.00674146726396,542.2058411598107,-19.006741467263964,-70.20584115981069
2023-11-15,2023-11-19,S001,P0012,798.0,742.45707731711,764.3794008716782,55.54292268288998,33.62059912832183
2023-11-15,2023-11-19,S001,P0013,338.0,567.8962994901325,587.9743259191297,-229.8962994901325,-249.97432591912968
2023-11-15,2023-11-19,S001,P0014,553.0,633.3364440056978,674.9855903678101,-80.33644400569779,-121.98559036781012
2023-11-15,2023-11-19,S001,P0015,514.0,504.70649680867064,512.7675083382422,9.293503191329364,1.2324916617577628
2023-11-15,2023-11-19,S001,P0016,597.0,684.4716441995116,733.1146060445005,-87.47164419951162,-136.11460604450053
2023-11-15,2023-11-19,S001,P0017,449.0,517.5560639204692,540.6041171439962,-68.55606392046923,-91.60411714399618
2023-11-15,2023-11-19,S001,P0018,544.0,680.537401697137,712.6617249704419,-136.53740169713706,-168.66172497044192
2023-11-15,2023-11-19,S001,P0019,312.0,444.9416899979507,487.26499802125375,-132.94168999795068,-175.26499802125375
2023-11-15,2023-11-19,S001,P0020,395.0,447.9329647606969,491.1290914172868,-52.932964760696905,-96.12909141728682
2023-11-15,2023-11-19,S002,P0001,515.0,670.3117835851109,750.1147904159697,-155.3117835851109,-235.11479041596965
2023-11-15,2023-11-19,S002,P0002,408.0,575.3771781907967,632.1507543558719,-167.3771781907967,-224.15075435587187
2023-11-15,2023-11-19,S002,P0003,700.0,729.5675735367804,794.6340212722519,-29.5675735367804,-94.63402127225186
2023-11-15,2023-11-19,S002,P0004,598.0,703.6071925832557,770.0369843504126,-105.60719258325571,-172.03698435041258
2023-11-15,2023-11-19,S002,P0005,502.0,525.3731562221146,571.5255514957461,-23.37315622211463,-69.52555149574607
2023-11-15,2023-11-19,S002,P0006,434.0,569.9078339813422,617.3933672915671,-135.90783398134215,-183.39336729156707
2023-11-15,2023-11-19,S002,P0007,522.0,591.4512209618026,663.8185271131243,-69.45122096180262,-141.81852711312433
2023-11-15,2023-11-19,S002,P0008,602.0,706.8830306073735,762.2653446350685,-104.88303060737348,-160.26534463506846
2023-11-15,2023-11-19,S002,P0009,624.0,653.3916549941562,698.7482830667002,-29.39165499415617,-74.7482830667002
2023-11-15,2023-11-19,S002,P0010,559.0,666.0865257641963,744.196082500736,-107.08652576419627,-185.196082500736
2023-11-15,2023-11-19,S002,P0011,557.0,682.579186320582,773.2000213931057,-125.57918632058204,-216.20002139310566
2023-11-15,2023-11-19,S002,P0012,665.0,636.5509963669487,659.2320778811985,28.449003633051348,5.7679221188014935
2023-11-15,2023-11-19,S002,P0013,349.0,668.0029613916159,733.7813345673479,-319.00296139161594,-384.7813345673479
2023-11-15,2023-11-19,S002,P0014,430.0,494.711561227441,538.1951554271855,-64.711561227441,-108.19515542718545
2023-11-15,2023-11-19,S002,P0015,444.0,489.4343252929946,523.6530031184714,-45.43432529299457,-79.65300311847136
2023-11-15,2023-11-19,S002,P0016,522.0,565.0167442293339,630.5249039405523,-43.01674422933388,-108.52490394055235
2023-11-15,2023-11-19,S002,P0017,411.0,549.9784443840279,557.5014648405132,-138.97844438402785,-146.50146484051322
2023-11-15,2023-11-19,S002,P0018,525.0,595.3368591602268,633.5164305445226,-70.33685916022682,-108.51643054452256
2023-11-15,2023-11-19,S002,P0019,494.0,568.6735923849303,622.4074141435392,-74.67359238493032,-128.4074141435392
2023-11-15,2023-11-19,S002,P0020,348.0,428.6653736307799,473.36093940229773,-80.66537363077992,-125.36093940229773
2023-11-15,2023-11-19,S003,P0001,561.0,569.6784776569682,601.6342648843251,-8.678477656968198,-40.63426488432515
2023-11-15,2023-11-19,S003,P0002,556.0,679.9582413780098,734.784105889165,-123.9582413780098,-178.78410588916495
2023-11-15,2023-11-19,S003,P0003,680.0,651.1070500411698,701.7731011137464,28.892949958830172,-21.773101113746407
2023-11-15,2023-11-19,S003,P0004,742.0,771.196243492044,794.8514678251537,-29.196243492044005,-52.85146782515369
2023-11-15,2023-11-19,S003,P0005,454.0,500.12875286792723,541.736526399399,-46.12875286792723,-87.73652639939905
2023-11-15,2023-11-19,S003,P0006,717.0,673.1511032581485,702.5328514407752,43.84889674185149,14.467148559224825
2023-11-15,2023-11-19,S003,P0007,682.0,773.5096961980727,807.7511943695429,-91.50969619807267,-125.75119436954287
2023-11-15,2023-11-19,S003,P0008,608.0,634.12057491967,673.9062191433868,-26.120574919670048,-65.9062191433868
2023-11-15,2023-11-19,S003,P0009,691.0,697.3806359560607,708.2608633677609,-6.380635956060701,-17.260863367760862
2023-11-15,2023-11-19,S003,P0010,770.0,773.5837522590612,791.0103884118614,-3.583752259061157,-21.010388411861413
2023-11-15,2023-11-19,S003,P0011,564.0,658.9691208391557,721.318037552146,-94.96912083915572,-157.31803755214605
2023-11-15,2023-11-19,S003,P0012,455.0,480.45558694520304,500.4071990645807,-25.455586945203038,-45.40719906458071
2023-11-15,2023-11-19,S003,P0013,713.0,751.0219094784994,787.6654019931618,-38.021909478499424,-74.66540199316182
2023-11-15,2023-11-19,S003,P0014,572.0,641.1987963164449,699.4074524014947,-69.19879631644494,-127.40745240149465
2023-11-15,2023-11-19,S003,P0015,555.0,632.6097338525398,682.2855173811066,-77.60973385253976,-127.28551738110662
2023-11-15,2023-11-19,S003,P0016,533.0,607.7065464536877,663.0745598821053,-74.70654645368768,-130.0745598821053
2023-11-15,2023-11-19,S003,P0017,407.0,428.9780926500791,431.3276429279251,-21.978092650079077,-24.327642927925126
2023-11-15,2023-11-19,S003,P0018,437.0,467.90437163732145,516.663153209468,-30.904371637321447,-79.66315320946796
2023-11-15,2023-11-19,S003,P0019,563.0,683.5796467242167,737.9755019671768,-120.57964672421667,-174.9755019671768
2023-11-15,2023-11-19,S003,P0020,608.0,643.8439986432521,660.0807597329972,-35.84399864325212,-52.080759732997194
2023-11-15,2023-11-19,S004,P0001,795.0,745.2437360172155,783.252017249264,49.7562639827845,11.747982750736014
2023-11-15,2023-11-19,S004,P0002,744.0,722.8544562919984,751.804291711314,21.145543708001583,-7.804291711314022
2023-11-15,2023-11-19,S004,P0003,578.0,585.827168921401,625.9217561441125,-7.827168921401039,-47.921756144112464
2023-11-15,2023-11-19,S004,P0004,621.0,710.7622434039934,764.8247123760623,-89.76224340399335,-143.82471237606228
2023-11-15,2023-11-19,S004,P0005,537.0,570.3193548200774,593.2635184360659,-33.319354820077365,-56.26351843606585
2023-11-15,2023-11-19,S004,P0006,616.0,767.2907006989877,831.7517488648939,-151.29070069898773,-215.7517488648939
2023-11-15,2023-11-19,S004,P0007,817.0,808.8030614379016,834.4470360445611,8.196938562098353,-17.44703604456106
2023-11-15,2023-11-19,S004,P0008,415.0,457.5538038990748,484.24886962698827,-42.55380389907481,-69.24886962698827
2023-11-15,2023-11-19,S004,P0009,466.0,516.465583795326,593.0944021023367,-50.46558379532598,-127.09440210233674
2023-11-15,2023-11-19,S004,P0010,647.0,743.369209726452,772.8664217985732,-96.36920972645203,-125.86642179857324
2023-11-15,2023-11-19,S004,P0011,510.0,584.1270715081494,635.2826065432989,-74.12707150814936,-125.28260654329893
2023-11-15,2023-11-19,S004,P0012,672.0,665.950526552151,713.6530731660984,6.049473447848982,-41.65307316609835
2023-11-15,2023-11-19,S004,P0013,448.0,655.3606267161503,755.5445723193878,-207.36062671615025,-307.54457231938784
2023-11-15,2023-11-19,S004,P0014,454.0,491.36158419316644,482.8870180156144,-37.361584193166436,-28.887018015614387
2023-11-15,2023-11-19,S004,P0015,400.0,430.27863716046915,435.3038041639914,-30.278637160469145,-35.3038041639914
2023-11-15,2023-11-19,S004,P0016,431.0,459.40659618542435,490.7348635007207,-28.40659618542435,-59.73486350072068
2023-11-15,2023-11-19,S004,P0017,489.0,577.2506763551683,675.0222352057607,-88.25067635516825,-186.0222352057607
2023-11-15,2023-11-19,S004,P0018,495.0,497.3180030942603,497.8930752224178,-2.318003094260291,-2.8930752224177922
2023-11-15,2023-11-19,S004,P0019,650.0,645.1876070301898,669.9394377319737,4.812392969810162,-19.939437731973726
2023-11-15,2023-11-19,S004,P0020,377.0,459.93550592946843,488.4088271830047,-82.93550592946843,-111.40882718300469
2023-11-15,2023-11-19,S005,P0001,535.0,686.3524647255337,721.2036404800912,-151.35246472553365,-186.20364048009117
2023-11-15,2023-11-19,S005,P0002,581.0,599.5299037075195,628.3788310470171,-18.529903707519452,-47.378831047017115
2023-11-15,2023-11-19,S005,P0003,454.0,612.5896299002864,678.8871856108502,-158.58962990028635,-224.88718561085022
2023-11-15,2023-11-19,S005,P0004,700.0,693.609275036869,731.4205484892541,6.390724963130992,-31.420548489254088
2023-11-15,2023-11-19,S005,P0005,597.0,655.2175731274771,691.8655152439386,-58.21757312747707,-94.8655152439386
2023-11-15,2023-11-19,S005,P0006,743.0,784.0264902725803,815.6191572371436,-41.026490272580304,-72.61915723714355
2023-11-15,2023-11-19,S005,P0007,731.0,753.1071226464481,786.1009916855548,-22.107122646448147,-55.100991685554845
2023-11-15,2023-11-19,S005,P0008,638.0,703.2608817733933,747.6195673106914,-65.2608817733933,-109.61956731069142
2023-11-15,2023-11-19,S005,P0009,540.0,628.0312789335335,676.819015338174,-88.03127893353349,-136.81901533817404
2023-11-15,2023-11-19,S005,P0010,737.0,708.212149003399,735.5750659839466,28.787850996601037,1.4249340160533848
2023-11-15,2023-11-19,S005,P0011,559.0,622.7819450907455,634.1572105966073,-63.78194509074547,-75.15721059660734
2023-11-15,2023-11-19,S005,P0012,455.0,485.9055448917362,497.3734899529901,-30.905544891736213,-42.3734899529901
2023-11-15,2023-11-19,S005,P0013,394.0,634.1415433010752,717.8873528991704,-240.14154330107522,-323.8873528991704
2023-11-15,2023-11-19,S005,P0014,440.0,467.4226381418606,472.88496172791116,-27.422638141860602,-32.88496172791116
2023-11-15,2023-11-19,S005,P0015,621.0,611.467874168965,627.4144917668854,9.532125831035046,-6.414491766885362
2023-11-15,2023-11-19,S005,P0016,514.0,616.2929918258367,621.4322989579116,-102.29299182583668,-107.4322989579116
2023-11-15,2023-11-19,S005,P0017,474.0,550.3254946669523,568.7624675782866,-76.3254946669523,-94.76246757828665
2023-11-15,2023-11-19,S005,P0018,535.0,596.8775737317957,672.1714359922023,-61.87757373179568,-137.1714359922023
2023-11-15,2023-11-19,S005,P0019,459.0,493.2062070643699,503.9894147391576,-34.20620706436989,-44.98941473915761
2023-11-15,2023-11-19,S005,P0020,377.0,582.9327909198237,615.826048065222,-205.93279091982367,-238.82604806522204
2023-11-16,2023-11-20,S001,P0001,631.0,619.9188970709931,661.7168354466166,11.081102929006875,-30.716835446616642
2023-11-16,2023-11-20,S001,P0002,437.0,602.9342574211946,681.3617585973211,-165.93425742119462,-244.3617585973211
2023-11-16,2023-11-20,S001,P0003,636.0,672.5373332712252,702.0401934337128,-36.53733327122518,-66.04019343371283
2023-11-16,2023-11-20,S001,P0004,475.0,567.2228592725619,633.2056266314553,-92.22285927256189,-158.2056266314553
2023-11-16,2023-11-20,S001,P0005,562.0,700.6192065692808,751.9938116949497,-138.61920656928078,-189.99381169494973
2023-11-16,2023-11-20,S001,P0006,468.0,586.5231048018451,636.431239424832,-118.52310480184508,-168.43123942483203
2023-11-16,2023-11-20,S001,P0007,682.0,770.3422065980672,802.2925890910732,-88.34220659806715,-120.29258909107318
2023-11-16,2023-11-20,S001,P0008,390.0,582.1926437260704,678.067157384067,-192.1926437260704,-288.06715738406695
2023-11-16,2023-11-20,S001,P0009,429.0,553.3910670902064,665.6881051006818,-124.39106709020643,-236.6881051006818
2023-11-16,2023-11-20,S001,P0010,380.0,428.6403950011645,456.7486442026036,-48.64039500116451,-76.7486442026036
2023-11-16,2023-11-20,S001,P0011,449.0,462.1049939486193,520.2719278316263,-13.104993948619324,-71.27192783162627
2023-11-16,2023-11-20,S001,P0012,796.0,764.7102458373017,796.4551900651526,31.289754162698273,-0.4551900651525784
2023-11-16,2023-11-20,S001,P0013,350.0,582.4171156389968,638.4757079376759,-232.41711563899685,-288.4757079376759
2023-11-16,2023-11-20,S001,P0014,519.0,611.7497857584701,653.6663626923828,-92.74978575847013,-134.6663626923828
2023-11-16,2023-11-20,S001,P0015,501.0,550.2387784833982,571.4006074866568,-49.238778483398164,-70.40060748665678
2023-11-16,2023-11-20,S001,P0016,593.0,699.3678323765206,761.9420972518114,-106.3678323765206,-168.94209725181145
2023-11-16,2023-11-20,S001,P0017,349.0,452.0493056175013,520.206725623816,-103.04930561750132,-171.20672562381606
2023-11-16,2023-11-20,S001,P0018,479.0,635.6988474749846,689.3532528399128,-156.69884747498463,-210.35325283991278
2023-11-16,2023-11-20,S001,P0019,326.0,414.13442909859083,456.49825263527845,-88.13442909859083,-130.49825263527845
2023-11-16,2023-11-20,S001,P0020,309.0,410.4677626780043,466.4534305221751,-101.4677626780043,-157.4534305221751
2023-11-16,2023-11-20,S002,P0001,629.0,716.4100631088586,789.8290251119323,-87.4100631088586,-160.8290251119323
2023-11-16,2023-11-20,S002,P0002,361.0,566.5746459849995,616.5395944794097,-205.5746459849995,-255.53959447940974
2023-11-16,2023-11-20,S002,P0003,625.0,698.6569918286166,753.891502637093,-73.65699182861658,-128.89150263709303
2023-11-16,2023-11-20,S002,P0004,585.0,698.1684097717407,757.3717312216286,-113.1684097717407,-172.37173122162858
2023-11-16,2023-11-20,S002,P0005,580.0,609.6417651931175,640.4787100353312,-29.64176519311752,-60.47871003533123
2023-11-16,2023-11-20,S002,P0006,528.0,576.3722631276703,626.3794680662774,-48.372263127670294,-98.37946806627735
2023-11-16,2023-11-20,S002,P0007,547.0,595.1417448842423,638.7670084623788,-48.14174488424226,-91.76700846237884
2023-11-16,2023-11-20,S002,P0008,530.0,725.1248662310282,776.2984592486031,-195.12486623102825,-246.29845924860308
2023-11-16,2023-11-20,S002,P0009,699.0,677.3904815088711,710.9718423340495,21.609518491128938,-11.971842334049484
2023-11-16,2023-11-20,S002,P0010,565.0,626.3442483983438,687.3944626883853,-61.34424839834378,-122.39446268838526
2023-11-16,2023-11-20,S002,P0011,597.0,690.5129254775833,735.6011231626871,-93.51292547758328,-138.60112316268714
2023-11-16,2023-11-20,S002,P0012,560.0,599.4087479391305,630.8744201762171,-39.408747939130535,-70.87442017621709
2023-11-16,2023-11-20,S002,P0013,366.0,703.711627386934,763.0788708373229,-337.71162738693397,-397.07887083732294
2023-11-16,2023-11-20,S002,P0014,418.0,476.58336313231564,499.4523571187597,-58.58336313231564,-81.45235711875972
2023-11-16,2023-11-20,S002,P0015,426.0,511.9603014045225,546.4822795045499,-85.96030140452251,-120.48227950454987
2023-11-16,2023-11-20,S002,P0016,544.0,581.036276119418,624.3381030859808,-37.03627611941795,-80.33810308598083
2023-11-16,2023-11-20,S002,P0017,388.0,488.4035177240766,512.3483792554947,-100.40351772407661,-124.3483792554947
2023-11-16,2023-11-20,S002,P0018,441.0,546.7192321273952,583.0118214257021,-105.71923212739523,-142.01182142570212
2023-11-16,2023-11-20,S002,P0019,516.0,543.9088078785728,588.4519534401488,-27.908807878572816,-72.45195344014883
2023-11-16,2023-11-20,S002,P0020,312.0,386.08130173057043,430.4312595467668,-74.08130173057043,-118.4312595467668
2023-11-16,2023-11-20,S003,P0001,551.0,600.064268704765,629.1175405403308,-49.06426870476503,-78.11754054033076
2023-11-16,2023-11-20,S003,P0002,482.0,647.9048643460583,725.9906296805161,-165.90486434605828,-243.99062968051612
2023-11-16,2023-11-20,S003,P0003,576.0,591.0859340549679,652.7552329773628,-15.085934054967879,-76.75523297736277
2023-11-16,2023-11-20,S003,P0004,683.0,748.8208204661041,784.060096276686,-65.82082046610412,-101.06009627668595
2023-11-16,2023-11-20,S003,P0005,492.0,549.9541030530088,580.1759049529628,-57.954103053008794,-88.17590495296281
2023-11-16,2023-11-20,S003,P0006,621.0,615.6645458244518,683.6606593404862,5.335454175548193,-62.66065934048618
2023-11-16,2023-11-20,S003,P0007,618.0,721.7567272800958,787.103556221468,-103.75672728009579,-169.103556221468
2023-11-16,2023-11-20,S003,P0008,531.0,645.2810594788367,713.721804272502,-114.28105947883671,-182.72180427250203
2023-11-16,2023-11-20,S003,P0009,634.0,638.9393015177727,679.0233210590752,-4.939301517772719,-45.023321059075215
2023-11-16,2023-11-20,S003,P0010,672.0,710.1405790046903,733.2474625798715,-38.14057900469027,-61.24746257987147
2023-11-16,2023-11-20,S003,P0011,575.0,630.6082920840774,682.5791146203575,-55.60829208407745,-107.57911462035747
2023-11-16,2023-11-20,S003,P0012,500.0,499.2322844067595,521.8892212303865,0.7677155932404958,-21.88922123038651
2023-11-16,2023-11-20,S003,P0013,730.0,768.0103049466666,814.0340543741472,-38.010304946666565,-84.03405437414722
2023-11-16,2023-11-20,S003,P0014,514.0,584.7225720880808,662.1374914421743,-70.72257208808082,-148.13749144217434
2023-11-16,2023-11-20,S003,P0015,638.0,668.0575170358483,722.9368204097964,-30.057517035848264,-84.93682040979638
2023-11-16,2023-11-20,S003,P0016,600.0,644.6258908300794,664.8042759148215,-44.625890830079356,-64.80427591482146
2023-11-16,2023-11-20,S003,P0017,397.0,403.917140002036,424.18816621907314,-6.917140002035978,-27.18816621907314
2023-11-16,2023-11-20,S003,P0018,384.0,435.16930375187263,461.4230619911709,-51.16930375187263,-77.42306199117093
2023-11-16,2023-11-20,S003,P0019,554.0,632.7468263202774,679.8866011200544,-78.74682632027736,-125.88660112005437
2023-11-16,2023-11-20,S003,P0020,542.0,563.9393940440405,610.5786878804842,-21.939394044040455,-68.57868788048415
2023-11-16,2023-11-20,S004,P0001,733.0,715.6655266690568,798.3662438475095,17.334473330943183,-65.36624384750951
2023-11-16,2023-11-20,S004,P0002,618.0,695.1653819400199,753.5135999950991,-77.16538194001987,-135.51359999509907
2023-11-16,2023-11-20,S004,P0003,436.0,496.6406161644644,530.5173473301725,-60.640616164464404,-94.51734733017247
2023-11-16,2023-11-20,S004,P0004,644.0,706.3688580370808,760.7327500678851,-62.36885803708083,-116.73275006788515
2023-11-16,2023-11-20,S004,P0005,593.0,599.6425910898279,630.2010965746288,-6.642591089827874,-37.201096574628764
2023-11-16,2023-11-20,S004,P0006,619.0,702.741132421066,763.6902443930552,-83.74113242106603,-144.6902443930552
2023-11-16,2023-11-20,S004,P0007,779.0,808.4468337265935,821.2421883606382,-29.446833726593468,-42.24218836063824
2023-11-16,2023-11-20,S004,P0008,405.0,463.6900757937483,489.3402380522765,-58.69007579374829,-84.3402380522765
2023-11-16,2023-11-20,S004,P0009,383.0,501.197410363942,585.1849426238806,-118.19741036394203,-202.1849426238806
2023-11-16,2023-11-20,S004,P0010,604.0,703.9778218784033,731.8003472530141,-99.97782187840335,-127.80034725301414
2023-11-16,2023-11-20,S004,P0011,507.0,568.9193231140666,618.0894647282281,-61.91932311406663,-111.08946472822811
2023-11-16,2023-11-20,S004,P0012,659.0,657.8247292820926,700.4694342180093,1.1752707179074378,-41.46943421800927
2023-11-16,2023-11-20,S004,P0013,347.0,702.8146981095051,805.7329276707156,-355.8146981095051,-458.73292767071564
2023-11-16,2023-11-20,S004,P0014,371.0,407.0418640495928,428.60742517741386,-36.04186404959279,-57.60742517741386
2023-11-16,2023-11-20,S004,P0015,401.0,437.2542563671491,445.4604310068403,-36.25425636714908,-44.46043100684028
2023-11-16,2023-11-20,S004,P0016,469.0,496.56499302257384,522.4803213902337,-27.564993022573844,-53.48032139023371
2023-11-16,2023-11-20,S004,P0017,486.0,527.0565486974533,597.4466439422804,-41.05654869745331,-111.44664394228039
2023-11-16,2023-11-20,S004,P0018,477.0,540.2566632598812,493.5843694331305,-63.25666325988118,-16.58436943313052
2023-11-16,2023-11-20,S004,P0019,564.0,586.8593017122469,636.4345669282333,-22.85930171224686,-72.43456692823327
2023-11-16,2023-11-20,S004,P0020,368.0,411.8390984887889,462.1720579180326,-43.83909848878892,-94.17205791803258
2023-11-16,2023-11-20,S005,P0001,602.0,722.1063769458456,773.9120240590595,-120.10637694584557,-171.9120240590595
2023-11-16,2023-11-20,S005,P0002,524.0,580.970841839932,648.4995918120948,-56.97084183993195,-124.49959181209476
2023-11-16,2023-11-20,S005,P0003,448.0,576.055492111619,667.3724803812507,-128.05549211161895,-219.37248038125074
